timestamp,trip,location_z,location_floor,,DATE,TIME,hours,min,decimal minutes
5/2/2021 7:37,1,L2_ELL,2,,2/5/2021,7:37,7,37,457
5/2/2021 7:37,1,L2_ELL,2,,2/5/2021,7:37,7,37,457
5/2/2021 7:37,1,L2_ELL,2,,2/5/2021,7:37,7,37,457
5/2/2021 7:37,1,L2_ELL,2,,2/5/2021,7:37,7,37,457
5/2/2021 7:38,1,L6_ELL,6,,2/5/2021,7:38,7,38,458
5/2/2021 7:38,1,L6_ELL,6,,2/5/2021,7:38,7,38,458
5/2/2021 7:38,1,L6_ELL,6,,2/5/2021,7:38,7,38,458
5/2/2021 7:38,1,L6_ELL,6,,2/5/2021,7:38,7,38,458
5/2/2021 7:38,1,L6_walkway,6,,2/5/2021,7:38,7,38,458
5/2/2021 7:38,1,L6_walkway,6,,2/5/2021,7:38,7,38,458
5/2/2021 7:38,1,L6_walkway,6,,2/5/2021,7:38,7,38,458
5/2/2021 7:38,1,L6_walkway,6,,2/5/2021,7:38,7,38,458
5/2/2021 7:38,1,L6_walkway,6,,2/5/2021,7:38,7,38,458
5/2/2021 7:38,1,L6_ST,6,,2/5/2021,7:38,7,38,458
5/2/2021 7:39,1,L6_ST,6,,2/5/2021,7:39,7,39,459
5/2/2021 7:39,1,L6_ST,6,,2/5/2021,7:39,7,39,459
5/2/2021 7:39,1,L6_ST,6,,2/5/2021,7:39,7,39,459
5/2/2021 7:39,1,L6_ST,6,,2/5/2021,7:39,7,39,459
5/2/2021 7:39,1,L6_FC,6,,2/5/2021,7:39,7,39,459
5/2/2021 7:39,1,L6_FC,6,,2/5/2021,7:39,7,39,459
5/2/2021 7:39,1,L6_FC,6,,2/5/2021,7:39,7,39,459
5/2/2021 7:39,1,L6_FC,6,,2/5/2021,7:39,7,39,459
5/2/2021 7:39,1,L6_FC,6,,2/5/2021,7:39,7,39,459
5/2/2021 7:39,1,L6_FC,6,,2/5/2021,7:39,7,39,459
5/2/2021 7:39,1,L6_FC,6,,2/5/2021,7:39,7,39,459
5/2/2021 7:39,1,L6_FC,6,,2/5/2021,7:39,7,39,459
5/2/2021 7:39,1,L6_FC,6,,2/5/2021,7:39,7,39,459
5/2/2021 7:39,1,L6_FC,6,,2/5/2021,7:39,7,39,459
5/2/2021 7:39,1,L6_FC,6,,2/5/2021,7:39,7,39,459
5/2/2021 7:39,1,L6_FC,6,,2/5/2021,7:39,7,39,459
5/2/2021 7:39,1,L6_FC,6,,2/5/2021,7:39,7,39,459
5/2/2021 7:39,1,L6_FC,6,,2/5/2021,7:39,7,39,459
5/2/2021 7:39,1,L6_FC,6,,2/5/2021,7:39,7,39,459
5/2/2021 7:39,1,L6_FC,6,,2/5/2021,7:39,7,39,459
5/2/2021 7:39,1,L6_FC,6,,2/5/2021,7:39,7,39,459
5/2/2021 7:39,1,L6_FC,6,,2/5/2021,7:39,7,39,459
5/2/2021 7:39,1,L6_FC,6,,2/5/2021,7:39,7,39,459
5/2/2021 7:39,1,L6_FC,6,,2/5/2021,7:39,7,39,459
5/2/2021 7:39,1,L6_FC,6,,2/5/2021,7:39,7,39,459
5/2/2021 7:39,1,L6_FC,6,,2/5/2021,7:39,7,39,459
5/2/2021 7:39,1,L6_FC,6,,2/5/2021,7:39,7,39,459
5/2/2021 7:39,1,L6_FC,6,,2/5/2021,7:39,7,39,459
5/2/2021 7:40,1,L6_FC,6,,2/5/2021,7:40,7,40,460
5/2/2021 7:40,1,L6_FC,6,,2/5/2021,7:40,7,40,460
5/2/2021 7:40,1,L6_FC,6,,2/5/2021,7:40,7,40,460
5/2/2021 7:40,1,L6_FC,6,,2/5/2021,7:40,7,40,460
5/2/2021 7:40,1,L6_FC,6,,2/5/2021,7:40,7,40,460
5/2/2021 7:40,1,L6_FC,6,,2/5/2021,7:40,7,40,460
5/2/2021 7:40,1,L6_FC,6,,2/5/2021,7:40,7,40,460
5/2/2021 7:40,1,L6_FC,6,,2/5/2021,7:40,7,40,460
5/2/2021 7:40,1,L6_FC,6,,2/5/2021,7:40,7,40,460
5/2/2021 7:40,1,L6_FC,6,,2/5/2021,7:40,7,40,460
5/2/2021 7:40,1,L6_FC,6,,2/5/2021,7:40,7,40,460
5/2/2021 7:40,1,L6_FC,6,,2/5/2021,7:40,7,40,460
5/2/2021 7:40,1,L6_FC,6,,2/5/2021,7:40,7,40,460
5/2/2021 7:40,1,L6_FC,6,,2/5/2021,7:40,7,40,460
5/2/2021 7:40,1,L6_FC,6,,2/5/2021,7:40,7,40,460
5/2/2021 7:40,1,L6_FC,6,,2/5/2021,7:40,7,40,460
5/2/2021 7:40,1,L6_FC,6,,2/5/2021,7:40,7,40,460
5/2/2021 7:40,1,L6_FC,6,,2/5/2021,7:40,7,40,460
5/2/2021 7:40,1,L6_FC,6,,2/5/2021,7:40,7,40,460
5/2/2021 7:40,1,L6_FC,6,,2/5/2021,7:40,7,40,460
5/2/2021 7:40,1,L6_FC,6,,2/5/2021,7:40,7,40,460
5/2/2021 7:40,1,L6_FC,6,,2/5/2021,7:40,7,40,460
5/2/2021 7:40,1,L6_FC,6,,2/5/2021,7:40,7,40,460
5/2/2021 7:40,1,L6_FC,6,,2/5/2021,7:40,7,40,460
5/2/2021 7:40,1,L6_FC,6,,2/5/2021,7:40,7,40,460
5/2/2021 7:40,1,L6_FC,6,,2/5/2021,7:40,7,40,460
5/2/2021 7:40,1,L6_FC,6,,2/5/2021,7:40,7,40,460
5/2/2021 7:40,1,L6_FC,6,,2/5/2021,7:40,7,40,460
5/2/2021 7:40,1,L6_FC,6,,2/5/2021,7:40,7,40,460
5/2/2021 7:40,1,L6_FC,6,,2/5/2021,7:40,7,40,460
5/2/2021 7:40,1,L6_FC,6,,2/5/2021,7:40,7,40,460
5/2/2021 7:40,1,L6_FC,6,,2/5/2021,7:40,7,40,460
5/2/2021 7:40,1,L6_FC,6,,2/5/2021,7:40,7,40,460
5/2/2021 7:40,1,L6_FC,6,,2/5/2021,7:40,7,40,460
5/2/2021 7:40,1,L6_FC,6,,2/5/2021,7:40,7,40,460
5/2/2021 7:40,1,L6_FC,6,,2/5/2021,7:40,7,40,460
5/2/2021 7:40,1,L6_FC,6,,2/5/2021,7:40,7,40,460
5/2/2021 7:40,1,L6_FC,6,,2/5/2021,7:40,7,40,460
5/2/2021 7:41,1,L6_FC,6,,2/5/2021,7:41,7,41,461
5/2/2021 7:41,1,L6_FC,6,,2/5/2021,7:41,7,41,461
5/2/2021 7:41,1,L6_FC,6,,2/5/2021,7:41,7,41,461
5/2/2021 7:41,1,L6_FC,6,,2/5/2021,7:41,7,41,461
5/2/2021 7:41,1,L6_FC,6,,2/5/2021,7:41,7,41,461
5/2/2021 7:41,1,L6_FC,6,,2/5/2021,7:41,7,41,461
5/2/2021 7:41,1,L6_FC,6,,2/5/2021,7:41,7,41,461
5/2/2021 7:41,1,L6_FC,6,,2/5/2021,7:41,7,41,461
5/2/2021 7:41,1,L6_FC,6,,2/5/2021,7:41,7,41,461
5/2/2021 7:41,1,L6_FC,6,,2/5/2021,7:41,7,41,461
5/2/2021 7:41,1,L6_FC,6,,2/5/2021,7:41,7,41,461
5/2/2021 7:41,1,L6_FC,6,,2/5/2021,7:41,7,41,461
5/2/2021 7:41,1,L6_FC,6,,2/5/2021,7:41,7,41,461
5/2/2021 7:41,1,L6_FC,6,,2/5/2021,7:41,7,41,461
5/2/2021 7:41,1,L6_FC,6,,2/5/2021,7:41,7,41,461
5/2/2021 7:41,1,L6_FC,6,,2/5/2021,7:41,7,41,461
5/2/2021 7:41,1,L6_FC,6,,2/5/2021,7:41,7,41,461
5/2/2021 7:41,1,L6_FC,6,,2/5/2021,7:41,7,41,461
5/2/2021 7:41,1,L6_FC,6,,2/5/2021,7:41,7,41,461
5/2/2021 7:41,1,L6_FC,6,,2/5/2021,7:41,7,41,461
5/2/2021 7:41,1,L6_FC,6,,2/5/2021,7:41,7,41,461
5/2/2021 7:41,1,L6_FC,6,,2/5/2021,7:41,7,41,461
5/2/2021 7:41,1,L6_FC,6,,2/5/2021,7:41,7,41,461
5/2/2021 7:41,1,L6_FC,6,,2/5/2021,7:41,7,41,461
5/2/2021 7:41,1,L6_FC,6,,2/5/2021,7:41,7,41,461
5/2/2021 7:41,1,L6_FC,6,,2/5/2021,7:41,7,41,461
5/2/2021 7:41,1,L6_FC,6,,2/5/2021,7:41,7,41,461
5/2/2021 7:41,1,L6_FC,6,,2/5/2021,7:41,7,41,461
5/2/2021 7:41,1,L6_FC,6,,2/5/2021,7:41,7,41,461
5/2/2021 7:41,1,L6_FC,6,,2/5/2021,7:41,7,41,461
5/2/2021 7:41,1,L6_FC,6,,2/5/2021,7:41,7,41,461
5/2/2021 7:41,1,L6_FC,6,,2/5/2021,7:41,7,41,461
5/2/2021 7:41,1,L6_FC,6,,2/5/2021,7:41,7,41,461
5/2/2021 7:41,1,L6_FC,6,,2/5/2021,7:41,7,41,461
5/2/2021 7:41,1,L6_FC,6,,2/5/2021,7:41,7,41,461
5/2/2021 7:41,1,L6_FC,6,,2/5/2021,7:41,7,41,461
5/2/2021 7:41,1,L6_FC,6,,2/5/2021,7:41,7,41,461
5/2/2021 7:42,1,L6_FC,6,,2/5/2021,7:42,7,42,462
5/2/2021 7:42,1,L6_FC,6,,2/5/2021,7:42,7,42,462
5/2/2021 7:42,1,L6_FC,6,,2/5/2021,7:42,7,42,462
