ind,id,uuid_user,sensor_type,sensor_data,scan_time,upload_time,timestamp,date,scan_time_2,upload_time_2,MacAddress,NameSpaceId,NameSpaceShort,NS2,floor,time_spent,trip,location_z,location_floor
1098826,454320,65b0de4f9a16a5f2,beacon,MacAddress : E0:1F:FD:E9:DC:46; RSSI : -99; Extra : ,1612145617520,1612306389000,2021-02-01 10:13:37,02/01/2021,2021-02-01 10:13:37.520,2021-02-03 06:53:09.000,E0:1F:FD:E9:DC,f7826da6bc5b71e00601,0601,0601,06,0.01848333333333333,0,L6_SLL,6
1117310,460564,65b0de4f9a16a5f2,beacon,"MacAddress : CA:7D:7C:A4:BB:96; RSSI : -96; Extra : tm_temp=28,tm_ll=81,state=Discovered",1612149026711,1612306400000,2021-02-01 11:10:26,02/01/2021,2021-02-01 11:10:26.711,2021-02-03 06:53:20.000,CA:7D:7C:A4:BB,f7826da6bc5b71e00609,0609,0609,06,56.81985,1,L6_ST_5,6
1117317,460567,65b0de4f9a16a5f2,beacon,MacAddress : CA:7D:7C:A4:BB:98; RSSI : -96; Extra : Discovered,1612149027830,1612306400000,2021-02-01 11:10:27,02/01/2021,2021-02-01 11:10:27.830,2021-02-03 06:53:20.000,CA:7D:7C:A4:BB,f7826da6bc5b71e00609,0609,0609,06,0.01865,1,L6_ST_5,6
1117321,460570,65b0de4f9a16a5f2,beacon,"MacAddress : CA:7D:7C:A4:BB:96; RSSI : -97; Extra : tm_temp=28,tm_ll=81,state=Updated",1612149028643,1612306400000,2021-02-01 11:10:28,02/01/2021,2021-02-01 11:10:28.643,2021-02-03 06:53:20.000,CA:7D:7C:A4:BB,f7826da6bc5b71e00609,0609,0609,06,0.01355,1,L6_ST_5,6
1117322,460571,65b0de4f9a16a5f2,beacon,MacAddress : CA:7D:7C:A4:BB:98; RSSI : -101; Extra : Updated,1612149028880,1612306400000,2021-02-01 11:10:28,02/01/2021,2021-02-01 11:10:28.880,2021-02-03 06:53:20.000,CA:7D:7C:A4:BB,f7826da6bc5b71e00609,0609,0609,06,0.00395,1,L6_ST_5,6
1117328,460574,65b0de4f9a16a5f2,beacon,MacAddress : CA:7D:7C:A4:BB:98; RSSI : -101; Extra : ,1612149029978,1612306400000,2021-02-01 11:10:29,02/01/2021,2021-02-01 11:10:29.978,2021-02-03 06:53:20.000,CA:7D:7C:A4:BB,f7826da6bc5b71e00609,0609,0609,06,0.0183,1,L6_ST_5,6
1117346,460580,65b0de4f9a16a5f2,beacon,MacAddress : CA:7D:7C:A4:BB:98; RSSI : -89; Extra : ,1612149032310,1612306400000,2021-02-01 11:10:32,02/01/2021,2021-02-01 11:10:32.310,2021-02-03 06:53:20.000,CA:7D:7C:A4:BB,f7826da6bc5b71e00609,0609,0609,06,0.03886666666666667,1,L6_ST_5,6
1117353,460583,65b0de4f9a16a5f2,beacon,MacAddress : CA:7D:7C:A4:BB:98; RSSI : -86; Extra : ,1612149033437,1612306400000,2021-02-01 11:10:33,02/01/2021,2021-02-01 11:10:33.437,2021-02-03 06:53:20.000,CA:7D:7C:A4:BB,f7826da6bc5b71e00609,0609,0609,06,0.01878333333333333,1,L6_ST_5,6
1117367,460588,65b0de4f9a16a5f2,beacon,MacAddress : CA:7D:7C:A4:BB:98; RSSI : -95; Extra : ,1612149035746,1612306400000,2021-02-01 11:10:35,02/01/2021,2021-02-01 11:10:35.746,2021-02-03 06:53:20.000,CA:7D:7C:A4:BB,f7826da6bc5b71e00609,0609,0609,06,0.038483333333333335,1,L6_ST_5,6
1117386,460595,65b0de4f9a16a5f2,beacon,MacAddress : CA:7D:7C:A4:BB:98; RSSI : -97; Extra : ,1612149039231,1612306400000,2021-02-01 11:10:39,02/01/2021,2021-02-01 11:10:39.231,2021-02-03 06:53:20.000,CA:7D:7C:A4:BB,f7826da6bc5b71e00609,0609,0609,06,0.05808333333333333,1,L6_ST_5,6
1117425,460609,65b0de4f9a16a5f2,beacon,"MacAddress : CA:7D:7C:A4:BB:96; RSSI : -98; Extra : tm_temp=28,tm_ll=75,state=Discovered",1612149046334,1612306400000,2021-02-01 11:10:46,02/01/2021,2021-02-01 11:10:46.334,2021-02-03 06:53:20.000,CA:7D:7C:A4:BB,f7826da6bc5b71e00609,0609,0609,06,0.11838333333333333,1,L6_ST_5,6
1117452,460620,65b0de4f9a16a5f2,beacon,MacAddress : CA:7D:7C:A4:BB:98; RSSI : -102; Extra : Discovered,1612149051656,1612306400000,2021-02-01 11:10:51,02/01/2021,2021-02-01 11:10:51.656,2021-02-03 06:53:20.000,CA:7D:7C:A4:BB,f7826da6bc5b71e00609,0609,0609,06,0.0887,1,L6_ST_5,6
1117460,460623,65b0de4f9a16a5f2,beacon,MacAddress : CA:7D:7C:A4:BB:98; RSSI : -100; Extra : ,1612149052756,1612306400000,2021-02-01 11:10:52,02/01/2021,2021-02-01 11:10:52.756,2021-02-03 06:53:20.000,CA:7D:7C:A4:BB,f7826da6bc5b71e00609,0609,0609,06,0.01833333333333333,1,L6_ST_5,6
1117484,460632,65b0de4f9a16a5f2,beacon,MacAddress : CA:7D:7C:A4:BB:98; RSSI : -97; Extra : ,1612149057211,1612306400000,2021-02-01 11:10:57,02/01/2021,2021-02-01 11:10:57.211,2021-02-03 06:53:20.000,CA:7D:7C:A4:BB,f7826da6bc5b71e00609,0609,0609,06,0.07425,1,L6_ST_5,6
1117508,460641,65b0de4f9a16a5f2,beacon,MacAddress : CA:7D:7C:A4:BB:98; RSSI : -96; Extra : ,1612149061696,1612306400000,2021-02-01 11:11:01,02/01/2021,2021-02-01 11:11:01.696,2021-02-03 06:53:20.000,CA:7D:7C:A4:BB,f7826da6bc5b71e00609,0609,0609,06,0.07475000000000001,1,L6_ST_5,6
